TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
0,institutions,168,168,LSTM,n_bytes,24764963954.427006,36.205575745690226,0.46963845438616203,0.2130262851715088,0.0,24,0
1,institutions,168,168,LSTM,n_bytes,27543735680.22467,41.66018565504677,-0.43883852991541916,0.020175695419311523,0.0,24,0
2,institutions,168,168,LSTM,n_bytes,40327404624.58199,36.43436026120572,-0.026826938239979947,0.025295734405517578,0.0,24,0
3,institutions,168,168,LSTM,n_bytes,10154760024.516998,42.03010403564137,0.3735877181152041,0.06592774391174316,0.0,24,0
4,institutions,168,168,LSTM,n_bytes,114634951.89939411,110.74490838114409,0.44165265095117,0.06110239028930664,0.0,24,0
5,institutions,168,168,LSTM,n_bytes,976387748.3125907,134.0478787057313,0.24005081479356383,0.05076169967651367,0.0,24,0
6,institutions,168,168,LSTM,n_bytes,201093784.33872005,111.78762311416295,-0.09950566611969847,0.030376911163330078,0.0,24,0
7,institutions,168,168,LSTM,n_bytes,298806750.8111385,141.4820260599259,0.19444475467412126,0.03251767158508301,0.0,24,0
8,institutions,168,168,LSTM,n_bytes,88291295.13392498,159.93896463257659,0.0822519544269692,0.034995317459106445,0.0,24,0
9,institutions,168,168,LSTM,n_bytes,4804235104.63841,61.71568412485187,0.0426049367445801,0.02615952491760254,0.0,24,0
10,institutions,168,168,LSTM,n_bytes,1978983160.9472208,81.17170838879784,0.32915023928630693,0.03947162628173828,0.0,24,0
11,institutions,168,168,LSTM,n_bytes,1414652622.7420654,129.16760897511196,-0.0043834086879606105,0.025229215621948242,0.0,24,0
12,institutions,168,168,LSTM,n_bytes,767018294.3723087,102.29932254269907,0.06790536098455946,0.028133392333984375,0.0,24,0
13,institutions,168,168,LSTM,n_bytes,1257639569.2402315,127.23260116062656,-0.6563176057357685,0.0864095687866211,0.0,24,0
14,institutions,168,168,LSTM,n_bytes,493321733.48334503,136.9029029027599,-0.052193958397482865,0.03074502944946289,0.0,24,0
15,institutions,168,168,LSTM,n_bytes,351882222.87909037,120.05963208966557,0.08933965795370036,0.038959503173828125,0.0,24,0
16,institutions,168,168,LSTM,n_bytes,213810842.6835621,95.14578621092636,0.32900451370896877,0.0326848030090332,0.0,24,0
17,institutions,168,168,LSTM,n_bytes,656864001.0814129,83.53930712271648,-0.10820695723433094,0.03432416915893555,0.0,24,0
18,institutions,168,168,LSTM,n_bytes,125325097.98754048,111.95444612653853,0.13228070496805955,0.03882145881652832,0.0,24,0
19,institutions,168,168,LSTM,n_bytes,732711643.6943226,137.44623852567213,-0.011894215751065751,0.017901182174682617,0.0,24,0
20,institutions,168,168,LSTM,n_bytes,207149398.59277743,99.67074951078226,0.007484389376331113,0.050037384033203125,0.0,24,0
21,institutions,168,168,LSTM,n_bytes,2774132800.8340015,197.6649418304538,-0.00301812175530336,0.018447399139404297,0.0,24,0
22,institutions,168,168,LSTM,n_bytes,2662320607.6830354,47.58540536321234,0.2306655307316413,0.09500956535339355,0.0,24,0
23,institutions,168,168,LSTM,n_bytes,5393776791.07633,46.4616551706235,0.4515965013593295,0.06680035591125488,0.0,24,0
24,institutions,168,168,LSTM,n_bytes,420765595.0908471,65.10536380094413,-0.14672942676347667,0.027775287628173828,0.0,24,0
25,institutions,168,168,LSTM,n_bytes,363838585.37254316,61.64675373559058,0.0031072982863703524,0.04772782325744629,0.0,24,0
26,institutions,168,168,LSTM,n_bytes,810589881.599001,63.77306736904303,-0.03596305153973178,0.028100252151489258,0.0,24,0
27,institutions,168,168,LSTM,n_bytes,876824867.321232,47.77565709749183,0.09840510705990058,0.03373098373413086,0.0,24,0
28,institutions,168,168,LSTM,n_bytes,377631535.91977125,58.70487054641287,0.04039970698358264,0.028122901916503906,0.0,24,0
29,institutions,168,168,LSTM,n_bytes,753735743.8953197,68.94412163167813,-0.023722949679035654,0.03653359413146973,0.0,24,0
30,institutions,168,168,LSTM,n_bytes,387567937.96898127,54.05250538430417,-0.10569540867079885,0.06044316291809082,0.0,24,0
31,institutions,168,168,LSTM,n_bytes,1302755832.9553103,56.6366344123278,0.002432279375723656,0.034964561462402344,0.0,24,0
32,institutions,168,168,LSTM,n_bytes,1014994414.0468339,39.06330692354938,0.03628745005473255,0.03600668907165527,0.0,24,0
33,institutions,168,168,LSTM,n_bytes,1526593342.5336275,50.27986945399516,0.09133471462846343,0.03629612922668457,0.0,24,0
34,institutions,168,168,LSTM,n_bytes,1284599728.9063354,88.78344184537697,0.3887989911693116,0.04026651382446289,0.0,24,0
35,institutions,168,168,LSTM,n_bytes,143383990.90237564,93.07388446312099,0.2078726039591522,0.02921271324157715,0.0,24,0
36,institutions,168,168,LSTM,n_bytes,650064141.4025933,60.72919123282582,0.22227053174985023,0.04018688201904297,0.0,24,0
