TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
0,institution_subnets,24,24,LSTM,n_bytes,14621088351.696848,27.54484250025276,0.7190987248935908,0.31475281715393066,0.0,168,0
1,institution_subnets,24,24,LSTM,n_bytes,6741897.650828385,179.70335791141417,0.0056671215472163805,0.15648722648620605,0.0,168,0
2,institution_subnets,24,24,LSTM,n_bytes,18524.45345447637,46.66286058820418,0.002095275053767942,0.0868673324584961,0.0,168,0
3,institution_subnets,24,24,LSTM,n_bytes,52001518.212746605,118.32378645726334,-0.0007031172191083179,0.08879280090332031,0.0,168,0
4,institution_subnets,24,24,LSTM,n_bytes,206621336.71065688,88.49655012681593,0.0214385568438743,0.10529851913452148,0.0,168,0
5,institution_subnets,24,24,LSTM,n_bytes,79089014.10627261,151.79905797863734,0.015102951298073264,0.13210678100585938,0.0,168,0
6,institution_subnets,24,24,LSTM,n_bytes,8859793377.367138,42.13196411110723,0.3462137779192229,0.20209264755249023,0.0,168,0
7,institution_subnets,24,24,LSTM,n_bytes,645744350.0898439,73.88174611642002,0.16690762320548436,0.10538864135742188,0.0,168,0
8,institution_subnets,24,24,LSTM,n_bytes,526083238.39874583,69.62991144267482,0.12561249671956154,0.1720879077911377,0.0,168,0
9,institution_subnets,24,24,LSTM,n_bytes,74241.56093690103,110.35508687758029,-0.12744713015187314,0.33317112922668457,0.0,168,0
10,institution_subnets,24,24,LSTM,n_bytes,497606575.0406375,96.12964181492781,0.07562177253574354,0.10294079780578613,0.0,168,0
11,institution_subnets,24,24,LSTM,n_bytes,1585873.3794232993,47.53504205227897,-0.010600841619258894,0.08922719955444336,0.0,168,0
12,institution_subnets,24,24,LSTM,n_bytes,35238.83800088428,46.33139938676808,0.24148108939796353,0.1603076457977295,0.0,168,0
13,institution_subnets,24,24,LSTM,n_bytes,455268583.56863225,83.88863341524672,-0.009956930298906652,0.20716094970703125,0.0,168,0
14,institution_subnets,24,24,LSTM,n_bytes,1241175332.1090803,68.03698747897646,0.20144186131043085,0.1496899127960205,0.0,168,0
15,institution_subnets,24,24,LSTM,n_bytes,1381445.367606497,89.68308479671045,-0.027538176187752006,0.1629934310913086,0.0,168,0
16,institution_subnets,24,24,LSTM,n_bytes,3632966980.2659626,117.94041605103116,0.03731981678204266,0.09222984313964844,0.0,168,0
17,institution_subnets,24,24,LSTM,n_bytes,19647049195.35769,33.63066698423915,0.26811706466240426,0.1774749755859375,0.0,168,0
19,institution_subnets,24,24,LSTM,n_bytes,4793892.389477647,134.97277627458433,0.025250803770196506,0.09796667098999023,0.0,168,0
