TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
0,institutions,168,24,GRU,n_bytes,17939173891.903053,23.730451836229584,0.7202412582133404,0.2623457908630371,0.0,164,0
1,institutions,168,24,GRU,n_bytes,18973359712.024895,31.64167229490048,0.3239086568164924,0.13290643692016602,0.0,164,0
2,institutions,168,24,GRU,n_bytes,34851038401.15241,31.12940565235395,0.21520598465969587,0.09463310241699219,0.0,164,0
3,institutions,168,24,GRU,n_bytes,8442009077.460809,37.09226523489865,0.5813521096212673,0.12897753715515137,0.0,164,0
4,institutions,168,24,GRU,n_bytes,123496263.77966996,116.17167985406056,0.3352897834482311,0.11804461479187012,0.0,164,0
5,institutions,168,24,GRU,n_bytes,1080483628.3870044,119.71244696707943,0.1590266485982521,0.2633025646209717,0.0,164,0
6,institutions,168,24,GRU,n_bytes,184669364.8061338,107.67632208335533,0.058444377825930816,0.16329360008239746,0.0,164,0
7,institutions,168,24,GRU,n_bytes,287654423.23707974,142.77095755166158,0.21823453761096412,0.2403252124786377,0.0,164,0
8,institutions,168,24,GRU,n_bytes,86531817.19183111,150.00579164466873,0.10487463364134142,0.15898394584655762,0.0,164,0
9,institutions,168,24,GRU,n_bytes,4523094420.337645,50.52275362830467,0.1674742703401656,0.11610651016235352,0.0,164,0
10,institutions,168,24,GRU,n_bytes,1508602804.5289617,62.31719254499101,0.6031512369198285,0.1460435390472412,0.0,164,0
11,institutions,168,24,GRU,n_bytes,1482179263.5905805,128.8756633653988,-0.025246742281961998,0.0761709213256836,0.0,164,0
12,institutions,168,24,GRU,n_bytes,718767550.1472647,81.5262566473734,0.17639906469327282,0.15252137184143066,0.0,164,0
13,institutions,168,24,GRU,n_bytes,1001415095.6864332,127.61925122941871,-0.41777570445263335,0.1159219741821289,0.0,164,0
14,institutions,168,24,GRU,n_bytes,500393310.65047574,123.80400214083728,-0.07881598831110015,0.07090187072753906,0.0,164,0
15,institutions,168,24,GRU,n_bytes,358982312.61018497,103.88672730766326,0.0813664678382966,0.17305445671081543,0.0,164,0
16,institutions,168,24,GRU,n_bytes,227730434.95179483,90.08029314677455,0.2056115808252431,0.270890474319458,0.0,164,0
17,institutions,168,24,GRU,n_bytes,459638193.1008106,76.63339429607726,0.17778295144198464,0.06133532524108887,0.0,164,0
18,institutions,168,24,GRU,n_bytes,127525902.80261965,99.83206964569666,0.12453961604232044,0.13226556777954102,0.0,164,0
19,institutions,168,24,GRU,n_bytes,707799875.1915889,134.02852821044985,-0.015271343738924026,0.07921338081359863,0.0,164,0
20,institutions,168,24,GRU,n_bytes,209365669.167949,93.26687137476519,0.006940733778534325,0.14075469970703125,0.0,164,0
21,institutions,168,24,GRU,n_bytes,2816681984.872644,193.87397194522597,-0.012447936752688848,0.07514810562133789,0.0,164,0
22,institutions,168,24,GRU,n_bytes,2539630103.3633327,49.85488294657856,0.2979954178233245,0.10941100120544434,0.0,164,0
23,institutions,168,24,GRU,n_bytes,4341420584.362675,33.16991992613124,0.6497520892530333,0.22341132164001465,0.0,164,0
24,institutions,168,24,GRU,n_bytes,411325021.4176137,58.30083915253918,-0.05127699914848072,0.0715022087097168,0.0,164,0
25,institutions,168,24,GRU,n_bytes,337599189.4390928,54.304151711968,0.1225338716304456,0.07053089141845703,0.0,164,0
26,institutions,168,24,GRU,n_bytes,716370459.7505028,59.28436994771287,0.20333087922162174,0.061022281646728516,0.0,164,0
27,institutions,168,24,GRU,n_bytes,907076994.3741127,47.3445301956011,0.041672779875197685,0.13025212287902832,0.0,164,0
28,institutions,168,24,GRU,n_bytes,383673019.7214299,55.98646372311178,0.022530432028505354,0.14359235763549805,0.0,164,0
29,institutions,168,24,GRU,n_bytes,673918619.2043943,61.36605421575457,0.1999914033543947,0.13905692100524902,0.0,164,0
30,institutions,168,24,GRU,n_bytes,379977701.9715209,52.533241561174016,-0.04817890430381344,0.08687925338745117,0.0,164,0
31,institutions,168,24,GRU,n_bytes,1262406072.4337804,55.94641640231753,0.09606382200858499,0.19021058082580566,0.0,164,0
32,institutions,168,24,GRU,n_bytes,961950440.3217379,35.170202834999756,0.1671935103190414,0.13335394859313965,0.0,164,0
33,institutions,168,24,GRU,n_bytes,1482086584.4799595,45.581735925837016,0.15609676808069584,0.14272832870483398,0.0,164,0
34,institutions,168,24,GRU,n_bytes,1299225402.5416384,78.02978431230626,0.3729068416167869,0.21746516227722168,0.0,164,0
35,institutions,168,24,GRU,n_bytes,156781007.372356,93.82523354173499,0.10345445962269162,0.24136900901794434,0.0,164,0
36,institutions,168,24,GRU,n_bytes,683701787.2076774,64.3419953796058,0.15053664697259816,0.1631612777709961,0.0,164,0
37,institutions,168,24,GRU,n_bytes,5869.371644162128,50.74718564395832,-2.155653761373344,0.08914995193481445,0.0,164,0
38,institutions,168,24,GRU,n_bytes,495843353.46020585,123.78097186997515,0.17005499948479597,0.08553123474121094,0.0,164,0
39,institutions,168,24,GRU,n_bytes,1718950527.231816,124.02377873507294,0.09896847033548051,0.1040046215057373,0.0,164,0
40,institutions,168,24,GRU,n_bytes,260172677.0447403,84.31543197860766,0.34424700806930597,0.11165809631347656,0.0,164,0
41,institutions,168,24,GRU,n_bytes,450336567.49976116,91.31418536034779,0.39879922098115916,0.08141160011291504,0.0,164,0
42,institutions,168,24,GRU,n_bytes,195708788.7010852,112.5676437574289,0.20429517018444243,0.16871166229248047,0.0,164,0
43,institutions,168,24,GRU,n_bytes,330421762.2309719,116.20820720802676,0.01615155262198764,0.08530664443969727,0.0,164,0
45,institutions,168,24,GRU,n_bytes,326213353.0022704,122.13217783019807,0.31209400173914414,0.22309398651123047,0.0,164,0
46,institutions,168,24,GRU,n_bytes,246746745.1943865,118.58114340656051,0.2398019618922026,0.15164732933044434,0.0,164,0
47,institutions,168,24,GRU,n_bytes,28601.968039354768,63.618595024049704,-0.5918220489713863,0.06264376640319824,0.0,164,0
48,institutions,168,24,GRU,n_bytes,14967520215.668129,28.24642289393348,0.5401507972477477,0.1134483814239502,0.0,164,0
49,institutions,168,24,GRU,n_bytes,43879366131.392105,47.40049288552763,-0.041979250026058956,0.15488743782043457,0.0,164,0
50,institutions,168,24,GRU,n_bytes,6827426804.079509,51.93488319254554,0.4382673684401406,0.07421112060546875,0.0,164,0
51,institutions,168,24,GRU,n_bytes,11413871.777371062,143.88853304433067,-0.213820262830422,0.06720471382141113,0.0,164,0
52,institutions,168,24,GRU,n_bytes,3219631032.70317,52.20216242055796,0.42001996965291033,0.05411505699157715,0.0,164,0
53,institutions,168,24,GRU,n_bytes,6641125406.259127,39.31621908495116,0.6221292743019242,0.16797494888305664,0.0,164,0
54,institutions,168,24,GRU,n_bytes,259767462.11846858,108.64631490168976,0.28049456205753376,0.07763481140136719,0.0,164,0
