TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
10,institutions,24,24,Mean,n_bytes,2293934863.8214602,89.820133015664,-0.014551991680115561,0.0,0.0,10,0
10,institutions,24,24,SARIMA,n_bytes,1980041656.6738029,69.85781643015119,0.24410617390942013,13.974718809127808,0.0,10,0
11,institutions,24,24,Mean,n_bytes,1034453617.0104468,129.05471520420792,-0.042845809805598156,0.0,0.0,10,0
11,institutions,24,24,SARIMA,n_bytes,1006327637.5989261,125.92686212164963,0.013091576054680254,35.15693473815918,0.0,10,0
12,institutions,24,24,Mean,n_bytes,657465274.5252331,100.19159644993532,-0.13266324924778772,0.0,0.0,10,0
12,institutions,24,24,SARIMA,n_bytes,515325347.11675876,54.87970404406449,0.30414591785268064,13.625641822814941,0.0,10,0
13,institutions,24,24,Mean,n_bytes,1156837310.7696457,144.65135927198858,-0.009912021030669127,0.0,0.0,10,0
13,institutions,24,24,SARIMA,n_bytes,1107566120.9967666,104.96318245945855,0.07428288588600485,22.708577156066895,0.0,10,0
14,institutions,24,24,Mean,n_bytes,664897762.0046668,135.7783903927312,-0.0006784866023485936,0.0,0.0,10,0
14,institutions,24,24,SARIMA,n_bytes,705450262.7259732,123.30053051038139,-0.1264647857421719,26.321334838867188,0.0,10,0
15,institutions,24,24,Mean,n_bytes,154645043.50416493,124.66283042742494,-0.018565501919859173,0.0,0.0,10,0
15,institutions,24,24,SARIMA,n_bytes,133064083.93144278,77.98822758955187,0.24588314166297065,21.47509479522705,0.0,10,0
16,institutions,24,24,Mean,n_bytes,271209322.9138351,118.35945180824505,-0.010426421964739419,0.0,0.0,10,0
16,institutions,24,24,SARIMA,n_bytes,236151510.1126324,83.46838236108941,0.23391506961120634,22.065041303634644,0.0,10,0
17,institutions,24,24,Mean,n_bytes,1517960637.5281012,85.40659606400803,-0.08940414693971577,0.0,0.0,10,0
17,institutions,24,24,SARIMA,n_bytes,1363338007.154592,79.72881881717053,0.12123027064815206,19.078384160995483,0.0,10,0
18,institutions,24,24,Mean,n_bytes,79936609.88254745,111.58623282743947,-0.006007671995994501,0.0,0.0,10,0
18,institutions,24,24,SARIMA,n_bytes,64148723.903074905,87.11721933362959,0.35213296292798546,21.48039484024048,0.0,10,0
19,institutions,24,24,Mean,n_bytes,864759070.6939003,134.72521542272537,-0.0006588049120970219,0.0,0.0,10,0
19,institutions,24,24,SARIMA,n_bytes,872846604.4368719,119.52060440126544,-0.019463361657696243,34.83936166763306,0.0,10,0
20,institutions,24,24,Mean,n_bytes,118438776.21591344,75.96253630076845,-0.0547168318160669,0.0,0.0,10,0
20,institutions,24,24,SARIMA,n_bytes,112576477.46255031,75.51862314028043,0.047108693210700436,22.341519832611084,0.0,10,0
21,institutions,24,24,Mean,n_bytes,1544591484.0205374,197.82683440986668,-0.002232466812503775,0.0,0.0,10,0
21,institutions,24,24,SARIMA,n_bytes,1426305706.0842922,147.28060098039805,0.14539302203214355,30.921502828598022,0.0,10,0
22,institutions,24,24,Mean,n_bytes,3376791936.5795393,67.44822244721209,-0.05255033439484191,0.0,0.0,10,0
22,institutions,24,24,SARIMA,n_bytes,2983586057.8798537,47.18930206127352,0.1783035560822499,18.23544669151306,0.0,10,0
23,institutions,24,24,Mean,n_bytes,6424332346.03682,60.17030442343911,-0.7908032920537771,0.0,0.0,10,0
23,institutions,24,24,SARIMA,n_bytes,5235487202.170835,46.908960598816755,-0.1893401738400602,15.14774751663208,0.0,10,0
24,institutions,24,24,Mean,n_bytes,483043784.41468596,62.30011625095453,-0.0679212828679665,0.0,0.0,10,0
24,institutions,24,24,SARIMA,n_bytes,478164871.0827724,52.32007446326297,-0.04645746266299855,20.104978561401367,0.0,10,0
25,institutions,24,24,Mean,n_bytes,341222040.39450926,64.73581394428987,-0.04276511400074656,0.0,0.0,10,0
25,institutions,24,24,SARIMA,n_bytes,331846053.1346613,57.48954599386929,0.013753090201148344,30.093623399734497,0.0,10,0
26,institutions,24,24,Mean,n_bytes,342629895.1069501,63.15310155059846,-0.02084978573322327,0.0,0.0,10,0
26,institutions,24,24,SARIMA,n_bytes,332557469.0161653,52.91442497389315,0.038288636092893125,21.75667142868042,0.0,10,0
27,institutions,24,24,Mean,n_bytes,876490448.7593366,47.29394024032823,-0.022118353220566433,0.0,0.0,10,0
27,institutions,24,24,SARIMA,n_bytes,793020800.6712776,37.2458841344084,0.16328805603062746,18.656471252441406,0.0,10,0
28,institutions,24,24,Mean,n_bytes,533444125.05131435,62.68080755717832,-0.010568476349119837,0.0,0.0,10,0
28,institutions,24,24,SARIMA,n_bytes,531484317.8414316,52.71993070313693,-0.0031567111705848028,21.583072423934937,0.0,10,0
