TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
0,institutions,24,24,LSTM,n_bytes,14986042810.88972,25.324853933133472,0.5980953478220693,0.769317626953125,0.0,43,0
1,institutions,24,24,LSTM,n_bytes,14880152295.765114,28.108847934307263,0.2590229384247482,0.18228554725646973,0.0,43,0
2,institutions,24,24,LSTM,n_bytes,22924278723.536404,25.49822733133917,-0.012303282357655432,0.15346312522888184,0.0,43,0
3,institutions,24,24,LSTM,n_bytes,7626299552.243526,51.786535610919316,-0.10403503329879449,0.4453120231628418,0.0,43,0
4,institutions,24,24,LSTM,n_bytes,120743029.06365527,126.6096085641198,-0.09067408729642179,0.20376157760620117,0.0,43,0
5,institutions,24,24,LSTM,n_bytes,1790118274.083567,151.0805974924316,-0.002358327377503411,0.28354310989379883,0.0,43,0
6,institutions,24,24,LSTM,n_bytes,180481945.5033929,110.33296278279042,0.024631870247132537,0.31596922874450684,0.0,43,0
7,institutions,24,24,LSTM,n_bytes,259015741.36283728,136.53332913152428,-0.20836633614691835,0.19182920455932617,0.0,43,0
8,institutions,24,24,LSTM,n_bytes,88121066.79654734,152.97206024971752,-0.2653827966470559,0.2176060676574707,0.0,43,0
9,institutions,24,24,LSTM,n_bytes,3885869442.3929367,61.152572670433095,-0.07755334333767205,2.7563724517822266,0.0,43,0
10,institutions,24,24,LSTM,n_bytes,1122706055.6873565,68.65822594329182,0.6198667145168015,2.4367337226867676,0.0,43,0
11,institutions,24,24,LSTM,n_bytes,1607279810.380039,125.89280701344904,0.010598397973344609,1.5980916023254395,0.0,43,0
12,institutions,24,24,LSTM,n_bytes,917527901.4354677,80.35527992648221,0.07796019042678115,2.955612897872925,0.0,43,0
13,institutions,24,24,LSTM,n_bytes,646384495.5912898,138.8975700513283,-5.993547678843571,1.3555796146392822,0.0,43,0
14,institutions,24,24,LSTM,n_bytes,372644154.57329184,130.85477934530843,-0.011199717546088506,1.4511232376098633,0.0,43,0
15,institutions,24,24,LSTM,n_bytes,284907970.4352024,106.9985208229998,0.08427180348274443,1.7816646099090576,0.0,43,0
16,institutions,24,24,LSTM,n_bytes,259181714.3096079,94.70112822469021,0.10747742842602503,2.306797742843628,0.0,43,0
17,institutions,24,24,LSTM,n_bytes,446658068.581867,70.12540852826035,0.1987826101814637,3.3185765743255615,0.0,43,0
18,institutions,24,24,LSTM,n_bytes,136625098.3170986,103.65776233079549,0.10308053296026198,2.5274927616119385,0.0,43,0
19,institutions,24,24,LSTM,n_bytes,686415815.1799505,134.31922808148826,0.0012562160122440158,2.139346122741699,0.0,43,0
20,institutions,24,24,LSTM,n_bytes,117364559.50860852,101.97611674187587,0.06655074320932342,1.6256804466247559,0.0,43,0
21,institutions,24,24,LSTM,n_bytes,2124168952.4670293,196.76799647329636,-0.1598474061485735,2.5063936710357666,0.0,43,0
22,institutions,24,24,LSTM,n_bytes,2339488069.5130043,54.96198081446266,-0.05728066024881939,4.109049081802368,0.0,43,0
23,institutions,24,24,LSTM,n_bytes,3238516353.2853727,43.78621747497849,0.29258276346231793,3.3724942207336426,0.0,43,0
24,institutions,24,24,LSTM,n_bytes,308101218.7043212,55.42023020871999,-0.07841939894674188,1.8687827587127686,0.0,43,0
25,institutions,24,24,LSTM,n_bytes,362164027.86184627,52.723349546639916,0.07788938591026251,1.6029610633850098,0.0,43,0
