TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
114,institutions,24,24,LSTM,n_bytes,527266287.40386814,100.2035677635624,0.24276408614359613,0.3715343475341797,0.0,168,0
115,institutions,24,24,LSTM,n_bytes,843927529.2996645,129.4487071097428,0.2379000309186199,0.2994861602783203,0.0,168,0
116,institutions,24,24,LSTM,n_bytes,471435925.94762367,54.803240162343236,-0.001413258586653976,0.35576868057250977,0.0,168,0
117,institutions,24,24,LSTM,n_bytes,201599546.01305094,100.21012069748718,0.2259127532480284,0.5735945701599121,0.0,168,0
118,institutions,24,24,LSTM,n_bytes,11766143.147720443,47.63199006190524,0.05473394958697575,0.3520638942718506,0.0,168,0
119,institutions,24,24,LSTM,n_bytes,2329960408.0454793,33.91559413914568,0.18815480421107167,0.34087204933166504,0.0,168,0
120,institutions,24,24,LSTM,n_bytes,424948976.6444165,45.503286835932386,0.12455556224098707,0.4354689121246338,0.0,168,0
121,institutions,24,24,LSTM,n_bytes,1116397.2678370248,19.70520745205109,-0.012672587937598845,0.3529837131500244,0.0,168,0
122,institutions,24,24,LSTM,n_bytes,236544004.20726347,93.1169191462411,0.01588896496977854,0.3259270191192627,0.0,168,0
123,institutions,24,24,LSTM,n_bytes,1238384777.7321267,60.70072108380058,0.18048408871423205,1.010828971862793,0.0,168,0
124,institutions,24,24,LSTM,n_bytes,480433735.1747466,78.13674664710152,0.3243140459772119,0.36272263526916504,0.0,168,0
125,institutions,24,24,LSTM,n_bytes,616105695.288097,41.62721739294255,0.06088951216060401,0.6310410499572754,0.0,168,0
126,institutions,24,24,LSTM,n_bytes,603063915.9625131,52.84665871429917,0.07916068416138222,0.33918142318725586,0.0,168,0
127,institutions,24,24,LSTM,n_bytes,297788523.5707105,154.349985518137,0.08045071079175292,0.6052877902984619,0.0,168,0
128,institutions,24,24,LSTM,n_bytes,1390876539.5325146,87.67607194617572,-0.1200720591806752,0.32712864875793457,0.0,168,0
129,institutions,24,24,LSTM,n_bytes,454509196.88340384,82.09498928165175,0.23350988371090964,0.44084787368774414,0.0,168,0
130,institutions,24,24,LSTM,n_bytes,522766607.2663337,47.11531219556396,0.12467013719260889,0.40625905990600586,0.0,168,0
131,institutions,24,24,LSTM,n_bytes,476633338.96932524,46.81484730886168,0.037665185456809525,0.37247681617736816,0.0,168,0
132,institutions,24,24,LSTM,n_bytes,679499651.2888877,99.6775424543009,0.17452041163269083,0.7053630352020264,0.0,168,0
133,institutions,24,24,LSTM,n_bytes,176017028.8626547,83.77887674088919,0.0988590416100088,0.3963303565979004,0.0,168,0
134,institutions,24,24,LSTM,n_bytes,729410600.3690223,88.8052761170815,-0.658189988774146,0.20598244667053223,0.0,168,0
135,institutions,24,24,LSTM,n_bytes,221039877.54653844,70.58897840381248,0.04756510301692296,0.36098337173461914,0.0,168,0
136,institutions,24,24,LSTM,n_bytes,721298048.4235895,78.28976393292423,0.07620985671740166,0.43318676948547363,0.0,168,0
137,institutions,24,24,LSTM,n_bytes,3685487361.744512,79.0636481297238,-0.4675716698370269,0.4554574489593506,0.0,168,0
138,institutions,24,24,LSTM,n_bytes,753522721.0439359,70.69763410526313,0.18900404248832314,0.27011823654174805,0.0,168,0
139,institutions,24,24,LSTM,n_bytes,446295019.93335783,126.7243200647068,0.20227993116118004,0.49527430534362793,0.0,168,0
140,institutions,24,24,LSTM,n_bytes,287072662.00695443,190.27454614360963,-13.756679199875974,0.34537363052368164,0.0,168,0
141,institutions,24,24,LSTM,n_bytes,354613266.8182598,87.66077716400605,0.19079146139767877,0.22430872917175293,0.0,168,0
142,institutions,24,24,LSTM,n_bytes,147044653.24327505,88.66723934311148,0.015875457456490105,0.2882249355316162,0.0,168,0
143,institutions,24,24,LSTM,n_bytes,344934566.12943083,91.84692831617485,0.0636185519260245,0.32265329360961914,0.0,168,0
144,institutions,24,24,LSTM,n_bytes,434319927.73287946,93.88636983728948,0.15335259489813113,0.38269948959350586,0.0,168,0
145,institutions,24,24,LSTM,n_bytes,262183520.00841612,101.58670331962804,0.3390479745874593,0.5762147903442383,0.0,168,0
146,institutions,24,24,LSTM,n_bytes,308280262.45966834,87.67037031891309,0.02655997362072171,0.4881477355957031,0.0,168,0
147,institutions,24,24,LSTM,n_bytes,803542621.7525598,117.82957233996936,0.15621071870538972,0.46138525009155273,0.0,168,0
148,institutions,24,24,LSTM,n_bytes,393793020.32630587,171.72050595275988,0.05036053396893714,0.45026469230651855,0.0,168,0
149,institutions,24,24,LSTM,n_bytes,243978430.18045443,104.27297965892312,0.24354506686253452,0.3163759708404541,0.0,168,0
150,institutions,24,24,LSTM,n_bytes,181629021.13244176,118.62162196171573,0.10624908250524523,0.4239823818206787,0.0,168,0
151,institutions,24,24,LSTM,n_bytes,201691200.79705894,142.85159217548883,0.26134293241465234,0.40378355979919434,0.0,168,0
152,institutions,24,24,LSTM,n_bytes,307434862.1150735,108.34519897047157,0.025855157002101836,0.6286852359771729,0.0,168,0
153,institutions,24,24,LSTM,n_bytes,162754538.96325886,77.34009863723453,0.0236133175041644,0.31293678283691406,0.0,168,0
154,institutions,24,24,LSTM,n_bytes,107375596.11472042,107.18644281443083,-0.7529996149106128,0.3336207866668701,0.0,168,0
155,institutions,24,24,LSTM,n_bytes,235348166.84842142,77.71598739388139,0.053038184277836575,0.23294377326965332,0.0,168,0
156,institutions,24,24,LSTM,n_bytes,979706969.7913945,46.17661958427353,-0.04669284256574846,0.3798229694366455,0.0,168,0
157,institutions,24,24,LSTM,n_bytes,172568197.4141568,113.68659417467309,0.22455567517952457,0.46912646293640137,0.0,168,0
158,institutions,24,24,LSTM,n_bytes,76094134.52620712,102.00911168361297,0.13899684034426618,0.7937281131744385,0.0,168,0
159,institutions,24,24,LSTM,n_bytes,141266669.43963686,140.24966577306765,-0.0513496560390172,0.22221708297729492,0.0,168,0
160,institutions,24,24,LSTM,n_bytes,134396463.8078056,100.32479591717305,-0.15895860838363274,0.3832082748413086,0.0,168,0
161,institutions,24,24,LSTM,n_bytes,265648853.16275457,96.37381505700607,0.18341962971006087,0.3164966106414795,0.0,168,0
162,institutions,24,24,LSTM,n_bytes,35189314.06855653,145.88163169482448,0.03072389292647615,0.48773622512817383,0.0,168,0
163,institutions,24,24,LSTM,n_bytes,194568270.56694683,122.20784422958594,0.035018017992522577,0.47113513946533203,0.0,168,0
164,institutions,24,24,LSTM,n_bytes,1018450122.185055,75.60286802888974,0.07100414601075244,0.5150480270385742,0.0,168,0
165,institutions,24,24,LSTM,n_bytes,771137039.9942067,76.10819925545786,0.06693684064786276,0.5497217178344727,0.0,168,0
166,institutions,24,24,LSTM,n_bytes,219520300.07126313,81.79783789793248,0.10304979833075834,0.35491347312927246,0.0,168,0
167,institutions,24,24,LSTM,n_bytes,784984477.8767755,73.02710051662037,0.17746189652507804,0.2385876178741455,0.0,168,0
168,institutions,24,24,LSTM,n_bytes,821105882.737665,54.116883654703486,0.05776089495500769,0.41715192794799805,0.0,168,0
169,institutions,24,24,LSTM,n_bytes,488092739.92463446,68.73426869785327,0.06664124460704302,0.2669217586517334,0.0,168,0
170,institutions,24,24,LSTM,n_bytes,275782162.01148975,79.3922155135501,-0.0768306801613381,0.21113848686218262,0.0,168,0
171,institutions,24,24,LSTM,n_bytes,390400427.5008981,58.98774792476065,0.08646230050266113,0.2943298816680908,0.0,168,0
172,institutions,24,24,LSTM,n_bytes,740267692.9554274,98.27614300796405,-0.022185759249735204,0.32337379455566406,0.0,168,0
173,institutions,24,24,LSTM,n_bytes,1442838195.1190157,135.15734933314428,-0.07312572774327908,0.27462244033813477,0.0,168,0
175,institutions,24,24,LSTM,n_bytes,1099525008.8886082,56.39266207502299,0.25496580972252525,0.28629398345947266,0.0,168,0
176,institutions,24,24,LSTM,n_bytes,358122135.2810169,65.03255389011233,0.057487677090402256,0.3703281879425049,0.0,168,0
177,institutions,24,24,LSTM,n_bytes,91162054.98822007,144.98999673216127,-0.5080594604207003,0.37541651725769043,0.0,168,0
178,institutions,24,24,LSTM,n_bytes,437324277.23602295,44.652264928130656,0.19971026044956575,0.30138444900512695,0.0,168,0
179,institutions,24,24,LSTM,n_bytes,960411996.7577136,67.72447559803932,0.1417666748610943,0.7163400650024414,0.0,168,0
180,institutions,24,24,LSTM,n_bytes,227302965.55639026,84.88002435864776,0.09520717366619524,0.29134202003479004,0.0,168,0
181,institutions,24,24,LSTM,n_bytes,1293860091.1811197,132.65535637877417,-0.10960296880028264,0.24491524696350098,0.0,168,0
182,institutions,24,24,LSTM,n_bytes,45261.01428543894,37.48525542875921,-0.01204346095268538,0.26021504402160645,0.0,168,0
183,institutions,24,24,LSTM,n_bytes,140526555.8617033,119.26627309126458,0.1383629751267681,0.5401554107666016,0.0,168,0
184,institutions,24,24,LSTM,n_bytes,441947566.04867285,78.43259185077281,0.1140376338749245,0.25543999671936035,0.0,168,0
185,institutions,24,24,LSTM,n_bytes,235506040.05683982,94.59803096286062,0.15164267689633115,0.37933826446533203,0.0,168,0
186,institutions,24,24,LSTM,n_bytes,323206192.2742323,70.1366055459884,0.18783900233978723,0.4764366149902344,0.0,168,0
187,institutions,24,24,LSTM,n_bytes,375457594.7459731,60.73716001438577,0.01559825330443032,0.5499255657196045,0.0,168,0
188,institutions,24,24,LSTM,n_bytes,178054314.25443485,70.28644435399538,-0.005888146313861808,0.2714354991912842,0.0,168,0
189,institutions,24,24,LSTM,n_bytes,402794294.41619974,150.37785953742534,0.16969178124400164,0.4723184108734131,0.0,168,0
190,institutions,24,24,LSTM,n_bytes,80658843.83066438,111.50268634012745,0.07360504144631863,0.8464484214782715,0.0,168,0
191,institutions,24,24,LSTM,n_bytes,141283936.01455173,90.70413284387375,0.19458849346323392,0.22756147384643555,0.0,168,0
192,institutions,24,24,LSTM,n_bytes,34172599.12786406,84.32211593746536,-0.8102733328147738,0.4053380489349365,0.0,168,0
193,institutions,24,24,LSTM,n_bytes,580044159.3706039,51.97345597864984,0.02496038696111147,0.7884693145751953,0.0,168,0
194,institutions,24,24,LSTM,n_bytes,218970801.57546565,85.7765436735736,0.056687615697073146,0.4554781913757324,0.0,168,0
195,institutions,24,24,LSTM,n_bytes,96161707.1113396,99.62760076575248,0.06429650723949121,0.4275944232940674,0.0,168,0
196,institutions,24,24,LSTM,n_bytes,225856886.39740354,97.82349657838029,0.1950585632091777,0.6052079200744629,0.0,168,0
197,institutions,24,24,LSTM,n_bytes,101937957.47737923,124.91755026949652,0.07024363391543453,0.49001193046569824,0.0,168,0
198,institutions,24,24,LSTM,n_bytes,411970311.3121884,103.403116171506,0.10092503322653845,0.37784910202026367,0.0,168,0
199,institutions,24,24,LSTM,n_bytes,462492348.09726614,98.3978205753487,0.13021000620892986,0.2793705463409424,0.0,168,0
200,institutions,24,24,LSTM,n_bytes,482835593.552884,65.86116547454148,0.10490331299435163,0.28807783126831055,0.0,168,0
201,institutions,24,24,LSTM,n_bytes,666391803.9125217,112.83909300301332,-0.12694567764633824,0.2267601490020752,0.0,168,0
202,institutions,24,24,LSTM,n_bytes,340599219.84187233,144.3133895832163,-0.08284333544933609,0.27903079986572266,0.0,168,0
203,institutions,24,24,LSTM,n_bytes,419511713.5752952,92.56497617692926,0.3557810736782091,0.4330480098724365,0.0,168,0
204,institutions,24,24,LSTM,n_bytes,998306546.8733982,124.22811298664303,0.002322655248462535,0.21179723739624023,0.0,168,0
205,institutions,24,24,LSTM,n_bytes,310475448.83028793,93.39005696158218,0.12221461163647729,0.23967862129211426,0.0,168,0
206,institutions,24,24,LSTM,n_bytes,291629219.20438117,100.13900388087475,0.17959366462884863,0.33249378204345703,0.0,168,0
207,institutions,24,24,LSTM,n_bytes,168526481.81171528,142.84329371168337,0.20089505551408582,0.46776676177978516,0.0,168,0
208,institutions,24,24,LSTM,n_bytes,497435374.29126996,110.9825269563571,0.2969538109612263,0.31092309951782227,0.0,168,0
209,institutions,24,24,LSTM,n_bytes,726956733.5468518,54.16126573026203,0.08967354854504384,0.5721635818481445,0.0,168,0
210,institutions,24,24,LSTM,n_bytes,265430801.00771025,69.26240804462905,0.17138465520451707,0.7335429191589355,0.0,168,0
211,institutions,24,24,LSTM,n_bytes,428790890.10429883,105.20571638915423,-0.043127789416222306,0.26756763458251953,0.0,168,0
212,institutions,24,24,LSTM,n_bytes,158708978.3790718,35.299022366108744,0.023906259792347284,0.46652770042419434,0.0,168,0
213,institutions,24,24,LSTM,n_bytes,237734162.29889247,102.00434590646799,-0.06753896658794112,0.28344130516052246,0.0,168,0
214,institutions,24,24,LSTM,n_bytes,302956524.1878628,117.12380505110814,0.0550019286556136,0.4172492027282715,0.0,168,0
215,institutions,24,24,LSTM,n_bytes,859414831.4100903,84.67199017041321,0.04082634892565584,0.3116028308868408,0.0,168,0
216,institutions,24,24,LSTM,n_bytes,163815812.76527515,91.79681039112114,0.21997561952782085,0.2557063102722168,0.0,168,0
217,institutions,24,24,LSTM,n_bytes,232545162.82222942,159.51548986040055,-0.18302987264354753,0.3665769100189209,0.0,168,0
218,institutions,24,24,LSTM,n_bytes,222791095.23476526,58.923408071284925,-0.08299827986434738,0.5336909294128418,0.0,168,0
219,institutions,24,24,LSTM,n_bytes,312693243.5784178,106.20085405539173,0.1466884904302046,0.22758960723876953,0.0,168,0
