TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
0,institutions,168,24,LSTM,n_bytes,17931290919.259983,23.096725336382747,0.7204870717585601,0.37486767768859863,0.0,164,0
1,institutions,168,24,LSTM,n_bytes,20113071168.981247,33.902574643366975,0.24024481111666618,0.126481294631958,0.0,164,0
2,institutions,168,24,LSTM,n_bytes,35207603052.11467,31.079527685279274,0.19906521519136622,0.1368863582611084,0.0,164,0
3,institutions,168,24,LSTM,n_bytes,8941794482.871653,37.59292647281419,0.530315049122818,0.17117905616760254,0.0,164,0
4,institutions,168,24,LSTM,n_bytes,133608631.68788527,116.64951659410696,0.2219746475172758,0.20409893989562988,0.0,164,0
5,institutions,168,24,LSTM,n_bytes,1112517282.598635,112.24815253105002,0.1084219144138272,0.11144399642944336,0.0,164,0
6,institutions,168,24,LSTM,n_bytes,191069535.52772537,107.72768653110015,-0.007950410235948002,0.16898655891418457,0.0,164,0
7,institutions,168,24,LSTM,n_bytes,300352101.94509876,163.98933365232514,0.14769366200659295,0.14080262184143066,0.0,164,0
8,institutions,168,24,LSTM,n_bytes,86242535.55299477,146.0150046048656,0.11084955729170032,0.09483814239501953,0.0,164,0
9,institutions,168,24,LSTM,n_bytes,4668592793.417933,58.737305896305536,0.1130516145452849,0.12537002563476562,0.0,164,0
10,institutions,168,24,LSTM,n_bytes,2240910331.2475686,78.90277076692156,0.12436287334534035,0.14236116409301758,0.0,164,0
11,institutions,168,24,LSTM,n_bytes,1478582428.4920113,129.44484305117922,-0.020276804950569716,0.09438872337341309,0.0,164,0
12,institutions,168,24,LSTM,n_bytes,730058660.8473501,86.42136270276688,0.15031994865310783,0.18787050247192383,0.0,164,0
13,institutions,168,24,LSTM,n_bytes,999406856.9873801,122.02641131994834,-0.41209498897766794,0.11583662033081055,0.0,164,0
14,institutions,168,24,LSTM,n_bytes,490771642.07755065,128.64825507958705,-0.03772744792722804,0.08585238456726074,0.0,164,0
