TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
0,institutions,24,24,GRU,n_bytes,19285658816.069427,26.218679357125403,0.6751645894963594,0.4117765426635742,0.0,168,0
1,institutions,24,24,GRU,n_bytes,17422458439.77679,29.940677054700533,0.42417195417167386,0.21771645545959473,0.0,168,0
2,institutions,24,24,GRU,n_bytes,34914861185.46297,31.519223278197,0.20436699283090065,0.15030241012573242,0.0,168,0
3,institutions,24,24,GRU,n_bytes,8636543882.953903,35.712118285897034,0.5558107660281539,0.3055241107940674,0.0,168,0
4,institutions,24,24,GRU,n_bytes,122763430.32418188,123.78935469779823,0.33986667259954795,0.26625561714172363,0.0,168,0
5,institutions,24,24,GRU,n_bytes,1079690755.566404,121.06192326036391,0.1500610482924306,0.26828432083129883,0.0,168,0
6,institutions,24,24,GRU,n_bytes,191361891.65685913,110.82166458475437,-0.012458823754133652,0.15861892700195312,0.0,168,0
7,institutions,24,24,GRU,n_bytes,279643343.3582327,143.69484460959393,0.26123542227060814,0.23838400840759277,0.0,168,0
8,institutions,24,24,GRU,n_bytes,86605438.33976667,158.04298395137445,0.09509036797909465,0.18428492546081543,0.0,168,0
9,institutions,24,24,GRU,n_bytes,4310646241.778158,49.49594056477141,0.23095563951401532,0.2001953125,0.0,168,0
10,institutions,24,24,GRU,n_bytes,1827776245.5199132,72.08622210031473,0.41699463260503733,0.2841181755065918,0.0,168,0
11,institutions,24,24,GRU,n_bytes,1443275932.3814168,127.00731519321191,0.01797671009533941,0.18071770668029785,0.0,168,0
12,institutions,24,24,GRU,n_bytes,697000964.8411107,84.3396543253346,0.21760848426212653,0.24773502349853516,0.0,168,0
13,institutions,24,24,GRU,n_bytes,944355367.4963871,122.12667581878658,-0.275042741199792,0.2312946319580078,0.0,168,0
14,institutions,24,24,GRU,n_bytes,475310763.2859871,127.1701109580698,0.008433813350144925,0.1686866283416748,0.0,168,0
15,institutions,24,24,GRU,n_bytes,357227156.2447969,106.48000636267486,0.07191916157059874,0.12286758422851562,0.0,168,0
16,institutions,24,24,GRU,n_bytes,250347114.122371,94.25105082987288,0.05025640907541029,0.12108612060546875,0.0,168,0
17,institutions,24,24,GRU,n_bytes,607403961.0933402,81.87791803352471,0.04055784362942716,0.09311985969543457,0.0,168,0
18,institutions,24,24,GRU,n_bytes,124492110.86632928,96.74655105460953,0.15153762313394248,0.1204836368560791,0.0,168,0
19,institutions,24,24,GRU,n_bytes,712167214.8609923,129.0847404927627,0.0023289795768255406,0.10445141792297363,0.0,168,0
20,institutions,24,24,GRU,n_bytes,207915814.35392657,93.93884334877824,0.0021425552902752942,0.26084327697753906,0.0,168,0
21,institutions,24,24,GRU,n_bytes,2793165420.983283,194.80221726649665,-0.017887407536361977,0.19965815544128418,0.0,168,0
22,institutions,24,24,GRU,n_bytes,2532727157.117383,49.440657495979124,0.2959500260069414,0.2729635238647461,0.0,168,0
23,institutions,24,24,GRU,n_bytes,4346913898.170419,36.551228127216696,0.6445050641814458,0.3007071018218994,0.0,168,0
24,institutions,24,24,GRU,n_bytes,415169003.212156,62.83004146106994,-0.0871760534750976,0.11591291427612305,0.0,168,0
25,institutions,24,24,GRU,n_bytes,332577940.3524352,55.25788295169352,0.1402736675507673,0.31444764137268066,0.0,168,0
26,institutions,24,24,GRU,n_bytes,763300845.9808234,61.3842619480925,0.07791930199694574,0.16711831092834473,0.0,168,0
27,institutions,24,24,GRU,n_bytes,873692775.5595506,45.7577378808029,0.11299641388652759,0.3585963249206543,0.0,168,0
28,institutions,24,24,GRU,n_bytes,376168803.10564804,56.50142718230652,0.04637729204026353,0.23577332496643066,0.0,168,0
29,institutions,24,24,GRU,n_bytes,729034305.0284841,64.62068487660947,0.04349709309625349,0.20530080795288086,0.0,168,0
30,institutions,24,24,GRU,n_bytes,370014449.9744068,51.73033493576226,-0.0013940734414079614,0.1414339542388916,0.0,168,0
31,institutions,24,24,GRU,n_bytes,1258929830.385846,55.385453176371094,0.0908203811405418,0.17817449569702148,0.0,168,0
32,institutions,24,24,GRU,n_bytes,1022377245.252485,39.94467698052752,0.0510708287138949,0.1370830535888672,0.0,168,0
33,institutions,24,24,GRU,n_bytes,1502264753.8096082,49.65537621582278,0.12364494516476421,0.14934468269348145,0.0,168,0
34,institutions,24,24,GRU,n_bytes,1393793117.545841,81.93201329078488,0.27275916727869254,0.14049768447875977,0.0,168,0
35,institutions,24,24,GRU,n_bytes,148684546.3318154,90.23058649663874,0.18171439383934762,0.12775802612304688,0.0,168,0
36,institutions,24,24,GRU,n_bytes,691252084.8126945,64.29662827135711,0.12221053363213696,0.17665767669677734,0.0,168,0
