TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
0,institutions,24,24,LSTM,n_bytes,20884507722.746418,26.055231120906292,0.674783508704658,0.5022706985473633,0.0,36,0
1,institutions,24,24,LSTM,n_bytes,20001521254.730606,28.445462061722676,0.40559462054765827,0.3870816230773926,0.0,36,0
2,institutions,24,24,LSTM,n_bytes,48543694418.01669,40.39058570625652,0.06612649512619762,0.19704914093017578,0.0,36,0
3,institutions,24,24,LSTM,n_bytes,6836546501.108077,29.13401499836239,0.6593515414030933,0.5798487663269043,0.0,36,0
4,institutions,24,24,LSTM,n_bytes,137593982.18408948,124.94503174722624,0.2595062813894271,0.16312789916992188,0.0,36,0
5,institutions,24,24,LSTM,n_bytes,843811251.9400425,123.3427387953205,0.2745692295525649,0.305070161819458,0.0,36,0
6,institutions,24,24,LSTM,n_bytes,183229008.8102421,113.52679851092526,0.04168633626321683,0.33842897415161133,0.0,36,0
7,institutions,24,24,LSTM,n_bytes,351294158.2821732,147.88193788345444,0.1190463800574838,0.13981080055236816,0.0,36,0
8,institutions,24,24,LSTM,n_bytes,81366432.65379947,153.26909354567283,0.07905971174784532,0.36142849922180176,0.0,36,0
9,institutions,24,24,LSTM,n_bytes,5010839183.400417,53.12193167381303,0.04142643641932797,0.42361879348754883,0.0,36,0
10,institutions,24,24,LSTM,n_bytes,1685926845.2670987,66.83076968975399,0.5627100183690024,0.6729998588562012,0.0,36,0
11,institutions,24,24,LSTM,n_bytes,1540913501.4140918,136.30812752262474,0.006590628993462411,0.1471261978149414,0.0,36,0
12,institutions,24,24,LSTM,n_bytes,661150452.6466188,83.87570216878044,0.17043177421088185,0.22234249114990234,0.0,36,0
13,institutions,24,24,LSTM,n_bytes,870440269.32146,128.1481788029199,-1.2288060275892931,0.24772143363952637,0.0,36,0
14,institutions,24,24,LSTM,n_bytes,469298414.7663565,128.35177259075095,0.06524945330188292,0.12924456596374512,0.0,36,0
15,institutions,24,24,LSTM,n_bytes,340738581.6890175,107.652587959516,0.029919691761751577,0.3908677101135254,0.0,36,0
16,institutions,24,24,LSTM,n_bytes,231940857.58650976,95.65103736991708,0.05044779957876633,0.280792236328125,0.0,36,0
17,institutions,24,24,LSTM,n_bytes,545885795.1415825,87.45757725981507,-0.07576668622572114,0.39865541458129883,0.0,36,0
18,institutions,24,24,LSTM,n_bytes,177147312.26501343,98.83696320268865,0.06851628566252554,0.15237951278686523,0.0,36,0
19,institutions,24,24,LSTM,n_bytes,921465873.6062963,131.30839636441686,0.007956348098135502,0.19985651969909668,0.0,36,0
20,institutions,24,24,LSTM,n_bytes,386586072.66112447,100.29615164420377,-0.019730914885315753,0.16942811012268066,0.0,36,0
21,institutions,24,24,LSTM,n_bytes,1306702934.7930145,196.56009658116878,-0.6439180876452015,0.22143077850341797,0.0,36,0
22,institutions,24,24,LSTM,n_bytes,2581606778.7863026,44.63530170050369,0.24222140153130223,0.515925407409668,0.0,36,0
23,institutions,24,24,LSTM,n_bytes,5003075777.024637,31.642734094120943,0.6067282546216748,0.5411291122436523,0.0,36,0
24,institutions,24,24,LSTM,n_bytes,418249548.6696819,64.29245143734906,0.003998199847244477,0.19594979286193848,0.0,36,0
25,institutions,24,24,LSTM,n_bytes,319463998.7517057,55.498091585660866,0.1775408479585331,0.19556570053100586,0.0,36,0
26,institutions,24,24,LSTM,n_bytes,1336224866.8826756,71.58406179534155,-0.23347269035404983,0.21808528900146484,0.0,36,0
27,institutions,24,24,LSTM,n_bytes,969842865.684318,53.16066644882164,0.04062506582582581,0.18673300743103027,0.0,36,0
28,institutions,24,24,LSTM,n_bytes,320937888.2476673,61.09634807782266,0.05738556165328679,0.12687897682189941,0.0,36,0
29,institutions,24,24,LSTM,n_bytes,1274483582.075461,76.35210758523385,0.03269126894548502,0.22211956977844238,0.0,36,0
30,institutions,24,24,LSTM,n_bytes,369095954.2057906,63.01174031417892,-0.04557238615512538,0.14869141578674316,0.0,36,0
31,institutions,24,24,LSTM,n_bytes,1344859208.5506434,50.76708541802659,0.09399477845865589,0.18472003936767578,0.0,36,0
32,institutions,24,24,LSTM,n_bytes,1198472113.4829118,42.03342012900246,0.06448794435851901,0.13802289962768555,0.0,36,0
33,institutions,24,24,LSTM,n_bytes,2176438868.8306355,55.114765237551545,0.0250563102418897,0.358046293258667,0.0,36,0
34,institutions,24,24,LSTM,n_bytes,1517257265.8266947,87.47240935584354,0.19347658095340714,0.12265849113464355,0.0,36,0
35,institutions,24,24,LSTM,n_bytes,134103811.50691767,85.73161098154651,0.1989549301043626,0.16643404960632324,0.0,36,0
36,institutions,24,24,LSTM,n_bytes,642212021.69431,69.06362327411233,0.1201427192193616,0.3897533416748047,0.0,36,0
37,institutions,24,24,LSTM,n_bytes,5328.081960834656,56.50330432029422,-2.3150113329295015,0.24158525466918945,0.0,36,0
38,institutions,24,24,LSTM,n_bytes,497292091.53329694,103.08967114756162,0.04409402092903203,0.22206926345825195,0.0,36,0
39,institutions,24,24,LSTM,n_bytes,1551776063.700982,114.85771603717848,0.03994136269386217,0.17522788047790527,0.0,36,0
40,institutions,24,24,LSTM,n_bytes,253079740.6098785,77.19158093019045,0.33520329819504313,0.38207149505615234,0.0,36,0
41,institutions,24,24,LSTM,n_bytes,421671017.8342623,92.79087333901266,0.37285409653208856,0.41826939582824707,0.0,36,0
42,institutions,24,24,LSTM,n_bytes,222579408.18342426,104.6452599362106,0.17168308383748976,0.12343096733093262,0.0,36,0
43,institutions,24,24,LSTM,n_bytes,314383382.35568583,125.76811887737279,0.08019229074335466,0.1940767765045166,0.0,36,0
